City,Column,Old,New
Warsaw,Food 4 Photo File,,images/food/pierogi.webp
Warsaw,Food 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:Pierogi_z_mas%C5%82em_-_2023.03.31.jpg
Warsaw,Food 5 Photo File,,images/food/bigos.webp
Warsaw,Food 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:Bigos_%281%29.jpg
Warsaw,Food 6 Photo File,,images/food/golonka.webp
Warsaw,Food 6 Photo Credit,,https://commons.wikimedia.org/wiki/File:Schweinshaxe_at_Der_Landgraf%2C_Fangzhuang_%2820211001174341%29.jpg
Warsaw,Food 7 Photo File,,images/food/polish-vodka.webp
Warsaw,Food 7 Photo Credit,,https://commons.wikimedia.org/wiki/File:Vodka%2Blimon.jpg
"Washington, D.C.",Hood 1 Budget Hotel,Georgetown Suites,The Georgetown Inn
"Washington, D.C.",Hood 2 Mid-range Hotel,Kimpton Hotel Madera,Hotel Madera
"Washington, D.C.",Hood 2 Budget Hotel,Adam's Inn Washington DC,Hotel Rendale Washington DC
"Washington, D.C.",Hood 3 Mid-range Hotel,The Churchill Hotel Near Embassy Row,HighRoad Washington DC
"Washington, D.C.",Hood 3 Budget Hotel,HighRoad Hostel DC,
"Washington, D.C.",Hood 4 High-end Hotel,Kimpton George Hotel,Hyatt Regency Washington on Capitol Hill
"Washington, D.C.",Hood 4 Budget Hotel,William Penn House,Duo Nomad
"Washington, D.C.",Hood 5 High-end Hotel,Cambria Hotel Washington DC Convention Center,Hyatt House Washington DC Downtown Convention Center
"Washington, D.C.",Hood 5 Mid-range Hotel,Moxy Washington DC Downtown,U Street Capsule Hostel
"Washington, D.C.",Hood 5 Budget Hotel,Generator Washington DC,Duo Housing
"Washington, D.C.",Areas to Avoid,"Avoid wandering after dark in unfamiliar parts of Southeast D.C. east of the Anacostia River (e.g., around Anacostia), where violent crime rates are notably higher.",None noted — standard travel precautions apply
"Washington, D.C.",Food 1 Photo File,,images/food/half-smoke.webp
"Washington, D.C.",Food 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Weenie_Beenie_Halfsmokes.jpg
"Washington, D.C.",Food 2 Photo File,,images/food/mumbo-sauce-wings.webp
"Washington, D.C.",Food 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:Chicken_wings_as_a_night_snack.jpg
"Washington, D.C.",Food 3 Photo File,,images/food/doro-wat-with-injera.webp
"Washington, D.C.",Food 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Injera_with_eight_kinds_of_stew.jpg
"Washington, D.C.",Food 4 Photo File,,images/food/chesapeake-crab-cake.webp
"Washington, D.C.",Food 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:A_Delicious_Crabcake_at_the_Middleton_Tavern.jpg
"Washington, D.C.",Food 5 Photo File,,images/food/jumbo-slice.webp
"Washington, D.C.",Food 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:Adams_Morgan_Jumbo_Slice.jpg
"Washington, D.C.",Food 6 Photo File,,images/food/rickey.webp
"Washington, D.C.",Food 6 Photo Credit,,https://commons.wikimedia.org/wiki/File:Gin_and_Tonic_with_ingredients.jpg
"Washington, D.C.",Food 7 Photo File,,images/food/ethiopian-buna-coffee.webp
"Washington, D.C.",Food 7 Photo Credit,,https://commons.wikimedia.org/wiki/File:Coffee_ceremony_of_Ethiopia_and_Eritrea_4.jpg
Weimar,Food 1 Photo File,,images/food/thuringer-rostbratwurst.webp
Weimar,Food 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:German_Bratw%C3%BCrste.jpg
Weimar,Food 2 Photo File,,images/food/thuringer-kloesse.webp
Weimar,Food 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:Kn%C3%B6delschneem%C3%A4nner_1.jpg
Weimar,Food 3 Photo File,,images/food/thuringer-sauerbraten-and-rinderroulade.webp
Weimar,Food 3 Photo Credit,,https://www.flickr.com/photos/58819758@N00/5193609571
Weimar,Food 4 Photo File,,images/food/thuringer-rostbraetel.webp
Weimar,Food 4 Photo Credit,,https://www.flickr.com/photos/9020344@N02/7450535362
Weimar,Food 5 Photo File,,images/food/mutzbraten.webp
Weimar,Food 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:Mechoui.jpg
Weimar,Food 6 Photo File,,images/food/zwiebelkuchen.webp
Weimar,Food 6 Photo Credit,,https://commons.wikimedia.org/wiki/File:Zwiebelkuchen_1.JPG
Weimar,Food 7 Photo File,,images/food/thuringian-beer.webp
Weimar,Food 7 Photo Credit,,https://www.flickr.com/photos/42659291@N07/4844443887
Weimar,Food 8 Photo File,,images/food/kaffee-und-kuchen.webp
Weimar,Food 8 Photo Credit,,https://commons.wikimedia.org/wiki/File:Bread_rolls_at_a_bakery.jpg
Wellington,Hood 5 Map Link,,https://www.google.com/maps/search/?api=1&query=Lambton%20Quay%2C%20Wellington
Wellington,Food 1 Photo File,,images/food/whitebait-fritter.webp
Wellington,Food 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Gianchetti_and_poutine.jpg
Wellington,Food 2 Photo File,,images/food/kaimoana-green-lipped-mussels-and-bluff-oysters.webp
Wellington,Food 2 Photo Credit,,https://www.flickr.com/photos/10559879@N00/2590042528
Wellington,Food 3 Photo File,,images/food/fish-and-chips.webp
Wellington,Food 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Fish_and_chips_blackpool.jpg
Wellington,Food 4 Photo File,,images/food/new-zealand-meat-pie.webp
Wellington,Food 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:Meat_pie.jpg
Wellington,Food 5 Photo File,,images/food/peanut-butter-treats.webp
Wellington,Food 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:2020-03-24_20_57_22_An_open_jar_of_Skippy_Creamy_Peanut_Butter_in_the_Dulles_section_of_Sterling%2C_Loudoun_County%2C_Virginia.jpg
Wellington,Food 6 Photo File,,images/food/hokey-pokey-ice-cream.webp
Wellington,Food 6 Photo Credit,,https://commons.wikimedia.org/wiki/File:Honeycomb_ice_cream_and_hot_toffee_sauce_%285725734559%29.jpg
Wellington,Food 7 Photo File,,images/food/flat-white.webp
Wellington,Food 7 Photo Credit,,https://commons.wikimedia.org/wiki/File:Flat_white_coffee_with_pretty_feather_pattern.jpg
Wellington,Food 8 Photo File,,images/food/wellington-craft-beer.webp
Wellington,Food 8 Photo Credit,,https://commons.wikimedia.org/wiki/File:Partie_de_Beer_Pong.jpg
Whistler,Food 1 Photo File,,images/food/apres-ski-poutine.webp
Whistler,Food 1 Photo Credit,,https://www.flickr.com/photos/40646519@N00/422692736
Whistler,Food 2 Photo File,,images/food/canadian-aaa-beef-and-wagyu-steak.webp
Whistler,Food 2 Photo Credit,,https://www.flickr.com/photos/26176646@N04/2885879361
Whistler,Food 3 Photo File,,images/food/wild-game-elk-venison-and-bison.webp
Whistler,Food 3 Photo Credit,,https://www.flickr.com/photos/22528972@N05/5299299147
Whistler,Food 4 Photo File,,images/food/pacific-seafood-spot-prawns-and-wild-salmon.webp
Whistler,Food 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:Caviar_spoons.jpg
Whistler,Food 5 Photo File,,images/food/whistler-burger.webp
Whistler,Food 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:Njbrkfast.jpg
Whistler,Food 6 Photo File,,images/food/maple-sweets-and-beavertails.webp
Whistler,Food 6 Photo Credit,,https://commons.wikimedia.org/wiki/File:Desserts.jpg
Whistler,Food 7 Photo File,,images/food/bc-craft-beer.webp
Whistler,Food 7 Photo Credit,,https://commons.wikimedia.org/wiki/File:Tsingtao_Beer_variations_at_BHG_Lifestyle_Market%2C_Shangdi_%2820210813162723%29.jpg
Whistler,Food 8 Photo File,,images/food/caesar-cocktail.webp
Whistler,Food 8 Photo Credit,,https://commons.wikimedia.org/wiki/File:Bloody_Caesar.jpg
Willemstad,Food 1 Photo File,,images/food/keshi-yena.webp
Willemstad,Food 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Keshi_yena.png
Willemstad,Food 2 Photo File,,images/food/stoba-goat-or-beef-stew.webp
Willemstad,Food 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:Rice_and_Peas.jpg
Willemstad,Food 3 Photo File,,images/food/funchi-and-tutu.webp
Willemstad,Food 3 Photo Credit,,https://www.flickr.com/photos/69102917@N06/19053275413
Willemstad,Food 4 Photo File,,images/food/pastechi.webp
Willemstad,Food 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:Pastechi-5.jpg
Willemstad,Food 5 Photo File,,images/food/sopi-di-piska-and-kadushi.webp
Willemstad,Food 5 Photo Credit,,https://www.flickr.com/photos/35034346243@N01/2513629335
Willemstad,Food 6 Photo File,,images/food/piska-kora-grilled-red-snapper.webp
Willemstad,Food 6 Photo Credit,,https://commons.wikimedia.org/w/index.php?curid=47253412
Willemstad,Food 7 Photo File,,images/food/blue-curacao-liqueur.webp
Willemstad,Food 7 Photo Credit,,https://commons.wikimedia.org/wiki/File:2020_Bols_Blue.jpg
Willemstad,Food 8 Photo File,,images/food/awa-di-lamunchi-and-local-beer.webp
Willemstad,Food 8 Photo Credit,,https://www.flickr.com/photos/157635012@N07/43108065435
Windermere,Food 1 Photo File,,images/food/cumberland-sausage.webp
Windermere,Food 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Cumberland_sausage.jpg
Windermere,Food 2 Photo File,,images/food/herdwick-lamb.webp
Windermere,Food 2 Photo Credit,,https://www.flickr.com/photos/91873384@N04/53776726524
Windermere,Food 3 Photo File,,images/food/sticky-toffee-pudding.webp
Windermere,Food 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Sticky_toffee_pudding_at_the_Black_Swan_-_Stierch.jpg
Windermere,Food 4 Photo File,,images/food/grasmere-gingerbread.webp
Windermere,Food 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:Cornish_fairings.jpg
Windermere,Food 5 Photo File,,images/food/full-cumbrian-breakfast.webp
Windermere,Food 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:Homemade_marmalade%2C_England.jpg
Windermere,Food 6 Photo File,,images/food/kendal-mint-cake.webp
Windermere,Food 6 Photo Credit,,https://commons.wikimedia.org/wiki/File:Kendal_Mint_Cake.jpeg
Windermere,Food 7 Photo File,,images/food/cumbrian-real-ale.webp
Windermere,Food 7 Photo Credit,,https://commons.wikimedia.org/wiki/File:Former_Devenish_Brewery.jpg
Windermere,Food 8 Photo File,,images/food/damson-gin.webp
Windermere,Food 8 Photo Credit,,https://commons.wikimedia.org/wiki/File:Damson_gin.jpg
Windhoek,Hood 1 High-end Hotel,Klein Windhoek Guesthouse,Naankuse @ Utopia Boutique Hotel
Windhoek,Hood 1 Mid-range Hotel,Olive Grove Guesthouse,The Elegant Guesthouse
Windhoek,Hood 1 Budget Hotel,Hotel Thule,Klein Windhoek Guesthouse
Windhoek,Hood 2 High-end Hotel,Sonneneck Guesthouse,The Olive Exclusive Boutique Hotel
Windhoek,Hood 2 Mid-range Hotel,Hotel Pension Eros,Hotel Thule
Windhoek,Hood 2 Budget Hotel,The Olive Exclusive All-Suite Hotel,
Windhoek,Hood 3 High-end Hotel,Chameleon Backpackers & Guesthouse,Hilton Windhoek
Windhoek,Hood 3 Budget Hotel,Hilton Windhoek,Chameleon Backpackers & Guesthouse
Windhoek,Hood 4 High-end Hotel,The Elegant Guesthouse,Belvedere Boutique Hotel
Windhoek,Hood 4 Mid-range Hotel,Villa Verdi Guesthouse,
Windhoek,Hood 4 Budget Hotel,Villa Moringa Guesthouse,
Windhoek,Hood 5 High-end Hotel,Luxury Hill Guesthouse,Hotel Heinitzburg
Windhoek,Hood 5 Mid-range Hotel,Hilltop Guesthouse,Auas City Hotel
Windhoek,Hood 5 Budget Hotel,River Crossing Lodge,Hotel Pension Palmquell
Windhoek,Areas to Avoid,"Do not visit Katutura or the Havana informal settlement without a trusted local guide, and avoid walking anywhere downtown after dark, due to opportunistic muggings.",None noted — standard travel precautions apply
Windhoek,Food 1 Photo File,,images/food/game-meat-steak.webp
Windhoek,Food 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Chateaubriand_roast.jpg
Windhoek,Food 2 Photo File,,images/food/kapana.webp
Windhoek,Food 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:African_Dishes.jpg
Windhoek,Food 3 Photo File,,images/food/potjiekos.webp
Windhoek,Food 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Beef_Potjie_Kos.jpg
Windhoek,Food 4 Photo File,,images/food/vetkoek.webp
Windhoek,Food 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:Vetkoek_with_mince-001.jpg
Windhoek,Food 6 Photo File,,images/food/walvis-bay-oysters-and-seafood.webp
Windhoek,Food 6 Photo Credit,,https://www.flickr.com/photos/83886716@N00/4052177013
Windhoek,Food 7 Photo File,,images/food/windhoek-lager.webp
Windhoek,Food 7 Photo Credit,,https://www.flickr.com/photos/67975030@N00/8555773028
Windhoek,Food 8 Photo File,,images/food/oshikundu.webp
Windhoek,Food 8 Photo Credit,,https://commons.wikimedia.org/wiki/File:Oshikundu.jpg
Winnipeg,Hood 5 Map Link,,https://www.google.com/maps/search/?api=1&query=The%20Forks%2C%20Winnipeg
Winnipeg,Areas to Avoid,"Avoid walking the North End and the Main Street strip north of downtown at night, where crime and visible social distress are concentrated.",None noted — standard travel precautions apply
Winnipeg,Food 1 Photo File,,images/food/chicken-fingers-with-honey-dill.webp
Winnipeg,Food 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Production_of_homemade_chips_%284%29.JPG
Winnipeg,Food 2 Photo File,,images/food/the-nip.webp
Winnipeg,Food 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:Han-jeongsik.jpg
Winnipeg,Food 3 Photo File,,images/food/winnipeg-rye-bread.webp
Winnipeg,Food 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:RedDot_Burger.jpg
Winnipeg,Food 4 Photo File,,images/food/perogies-and-cabbage-rolls.webp
Winnipeg,Food 4 Photo Credit,,https://www.flickr.com/photos/91188380@N05/15845842500
Winnipeg,Food 5 Photo File,,images/food/fat-boy-burger.webp
Winnipeg,Food 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:RedDot_Burger.jpg
Winnipeg,Food 6 Photo File,,images/food/bison-and-indigenous-prairie-cooking.webp
Winnipeg,Food 6 Photo Credit,,https://commons.wikimedia.org/wiki/File:Manoomin_%28wild_rice%29.jpg
Winnipeg,Food 7 Photo File,,images/food/slurpee.webp
Winnipeg,Food 7 Photo Credit,,https://commons.wikimedia.org/wiki/File:Slurpees.JPG
Winnipeg,Food 8 Photo File,,images/food/manitoba-craft-beer.webp
Winnipeg,Food 8 Photo Credit,,https://commons.wikimedia.org/wiki/File:Partie_de_Beer_Pong.jpg
Wrocław,Food 1 Photo File,,images/food/pierogi.webp
Wrocław,Food 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Pierogi_z_mas%C5%82em_-_2023.03.31.jpg
Wrocław,Food 2 Photo File,,images/food/zapiekanka.webp
Wrocław,Food 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:Polish_zapiekanka%2C_June_2021.jpg
Wrocław,Food 3 Photo File,,images/food/sledz.webp
Wrocław,Food 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Chicken_Noodle_Soup_US.jpg
Wrocław,Food 4 Photo File,,images/food/zurek.webp
Wrocław,Food 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:Agnolotti_pavesi_%284%29.JPG
Wrocław,Food 5 Photo File,,images/food/kluski-slaskie-with-rolada.webp
Wrocław,Food 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:Polish_food_in_Poland_21.jpg
Wrocław,Food 6 Photo File,,images/food/paczki.webp
Wrocław,Food 6 Photo Credit,,https://commons.wikimedia.org/wiki/File:Polskie_p%C4%85czki.jpg
Wrocław,Food 7 Photo File,,images/food/polish-craft-beer.webp
Wrocław,Food 7 Photo Credit,,https://www.flickr.com/photos/95142644@N00/7075508337
Wrocław,Food 8 Photo File,,images/food/nalewka-and-flavoured-vodka.webp
Wrocław,Food 8 Photo Credit,,https://commons.wikimedia.org/wiki/File:Bacardibreezer.jpg
Wuyishan,Food 1 Photo File,,images/food/langu-smoked-goose-langu-xun-e.webp
Wuyishan,Food 1 Photo Credit,,https://commons.wikimedia.org/w/index.php?curid=159692108
Wuyishan,Food 2 Photo File,,images/food/bamboo-tube-rice-zhutong-fan.webp
Wuyishan,Food 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:Paung_din.JPG
Wuyishan,Food 3 Photo File,,images/food/jiuqu-stream-fish-wuyi-xiyu.webp
Wuyishan,Food 3 Photo Credit,,https://www.flickr.com/photos/17868205@N00/5413490850
Wuyishan,Food 4 Photo File,,images/food/hot-spring-stewed-chicken.webp
Wuyishan,Food 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:Chicken_and_waffles_with_peaches_and_cream.jpg
Wuyishan,Food 6 Photo File,,images/food/wengong-cai.webp
Wuyishan,Food 6 Photo Credit,,https://www.flickr.com/photos/61056459@N05/6244749773
Wuyishan,Food 7 Photo File,,images/food/da-hong-pao-rock-tea.webp
Wuyishan,Food 7 Photo Credit,,https://commons.wikimedia.org/wiki/File:Longjing_tea_steeping_in_gaiwan.jpg
Wuyishan,Food 8 Photo File,,images/food/lapsang-souchong-zhengshan-xiaozhong.webp
Wuyishan,Food 8 Photo Credit,,https://commons.wikimedia.org/wiki/File:Lapsang_Souchong.jpg
Würzburg,Hood 1 High-end Hotel,Hotel Bahnhofsplatz,Hotel Würzburger Hof
Würzburg,Hood 1 Mid-range Hotel,Hotel Würzburger Hof,Best Western Premier Hotel Rebstock
Würzburg,Hood 1 Budget Hotel,Hotel Rebstock,Babelfish Hostel
Würzburg,Hood 2 High-end Hotel,Würzburg Youth Hostel,Hotel Wittelsbacher Höh
Würzburg,Hood 2 Mid-range Hotel,Hotel Alter Kranen,Mercure Hotel Würzburg am Mainufer
Würzburg,Hood 2 Budget Hotel,Hotel Greifensteiner Hof,B&B Hotel Würzburg-City
Würzburg,Hood 3 High-end Hotel,Pension Spehnkuch,Hotel Till Eulenspiegel
Würzburg,Hood 3 Mid-range Hotel,Hotel Barbarossa,Pension Achtzimmer
Würzburg,Hood 3 Budget Hotel,Hotel Strauss,
Würzburg,Hood 4 High-end Hotel,Gästehaus am Rennweg,Hotel Melchior Park
Würzburg,Hood 4 Mid-range Hotel,Novotel Würzburg,Dorint Hotel Würzburg
Würzburg,Hood 4 Budget Hotel,Hotel Regina,
Würzburg,Hood 5 High-end Hotel,ibis Würzburg City,AC Hotel by Marriott Würzburg
Würzburg,Hood 5 Mid-range Hotel,Hotel Dortmunder Hof,Moxy Würzburg
Würzburg,Hood 5 Budget Hotel,Hotel Zur Stadt Mainz,Premier Inn Würzburg
Würzburg,Food 1 Photo File,,images/food/meefischli.webp
Würzburg,Food 1 Photo Credit,,https://www.flickr.com/photos/8383084@N06/4824774818
Würzburg,Food 2 Photo File,,images/food/blaue-zipfel.webp
Würzburg,Food 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:Blaue_Zipfel.jpg
Würzburg,Food 3 Photo File,,images/food/fraenkische-bratwurst.webp
Würzburg,Food 3 Photo Credit,,https://www.flickr.com/photos/48889115061@N01/4630460600
Würzburg,Food 4 Photo File,,images/food/fraenkisches-schaeufele.webp
Würzburg,Food 4 Photo Credit,,https://www.flickr.com/photos/73852597@N00/2311558810
Würzburg,Food 5 Photo File,,images/food/zwiebelkuchen.webp
Würzburg,Food 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:Zwiebelkuchen_1.JPG
Würzburg,Food 6 Photo File,,images/food/fraenkische-brotzeit.webp
Würzburg,Food 6 Photo Credit,,https://www.flickr.com/photos/59422190@N00/6561285467
Würzburg,Food 7 Photo File,,images/food/frankenwein-in-bocksbeutel.webp
Würzburg,Food 7 Photo Credit,,https://www.flickr.com/photos/24736216@N07/9441734760
Würzburg,Food 8 Photo File,,images/food/brueckenschoppen.webp
Würzburg,Food 8 Photo Credit,,https://www.flickr.com/photos/51035707449@N01/3849753678
Xi'an,Food 1 Photo File,,images/food/roujiamo.webp
Xi'an,Food 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Roujiamo.jpg
Xi'an,Food 2 Photo File,,images/food/biangbiang-noodles.webp
Xi'an,Food 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:Biang_Biang_Mian.jpg
Xi'an,Food 3 Photo File,,images/food/yangrou-paomo.webp
Xi'an,Food 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Pita_Bread_Soaked_in_Lamb_Soup.jpg
Xi'an,Food 4 Photo File,,images/food/liangpi.webp
Xi'an,Food 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:LIANG_PI.jpg
Xi'an,Food 5 Photo File,,images/food/guantang-baozi-and-lamb-skewers.webp
Xi'an,Food 5 Photo Credit,,https://www.flickr.com/photos/10559879@N00/540135813
Xi'an,Food 6 Photo File,,images/food/hulutou-paomo.webp
Xi'an,Food 6 Photo Credit,,https://www.flickr.com/photos/49062413@N00/114048204
Xi'an,Food 7 Photo File,,images/food/bingfeng-soda.webp
Xi'an,Food 7 Photo Credit,,https://commons.wikimedia.org/wiki/File:202309_Ice_Peak_Glass_Bottle_in_Huayin.jpg
Xi'an,Food 8 Photo File,,images/food/jiangmi-jiu-sweet-rice-wine.webp
Xi'an,Food 8 Photo Credit,,https://commons.wikimedia.org/wiki/File:Kueh_hrua_lau_cau.jpg
Xiamen,Hood 1 High-end Hotel,Lujiang Harbourview Hotel Xiamen,Xiamen Lujiang Harbourview Hotel
Xiamen,Hood 1 Mid-range Hotel,Ji Hotel Xiamen Zhongshan Road,Ji Hotel (Xiamen Zhongshan Road)
Xiamen,Hood 1 Budget Hotel,7 Days Inn Xiamen Zhongshan Road,ibis Styles Xiamen Zhongshan Rd Walking Street
Xiamen,Hood 2 High-end Hotel,Miryam Boutique Hotel,Xiamen Gulangyu Bishan Residence
Xiamen,Hood 2 Mid-range Hotel,Linshifu Mansion Hotel,The Harmony Courtyard & Dai Feng Humanistic Boutique Hotel
Xiamen,Hood 2 Budget Hotel,Lagom Gulangyu Stay Boutique Inn,Xiamen Gulangyu Sunshine House Inn
Xiamen,Hood 3 High-end Hotel,Xiamen International Seaside Hotel,Conrad Xiamen
Xiamen,Hood 3 Mid-range Hotel,Xiamen Xucheng Boyu Hotel (Xiamen University Zengcuoan),"Joyze Hotel Xiamen, Curio Collection by Hilton"
